object_id,class,split,object_path
sofa_0245,sofa, train, sofa/train/sofa_0245.npy
sofa_0246,sofa, train, sofa/train/sofa_0246.npy
sofa_0247,sofa, train, sofa/train/sofa_0247.npy
sofa_0248,sofa, train, sofa/train/sofa_0248.npy
sofa_0249,sofa, train, sofa/train/sofa_0249.npy
sofa_0250,sofa, train, sofa/train/sofa_0250.npy
sofa_0251,sofa, train, sofa/train/sofa_0251.npy
sofa_0252,sofa, train, sofa/train/sofa_0252.npy
sofa_0253,sofa, train, sofa/train/sofa_0253.npy
sofa_0254,sofa, train, sofa/train/sofa_0254.npy
sofa_0255,sofa, train, sofa/train/sofa_0255.npy
sofa_0256,sofa, train, sofa/train/sofa_0256.npy
sofa_0257,sofa, train, sofa/train/sofa_0257.npy
sofa_0258,sofa, train, sofa/train/sofa_0258.npy
sofa_0259,sofa, train, sofa/train/sofa_0259.npy
sofa_0260,sofa, train, sofa/train/sofa_0260.npy
sofa_0261,sofa, train, sofa/train/sofa_0261.npy
sofa_0262,sofa, train, sofa/train/sofa_0262.npy
sofa_0263,sofa, train, sofa/train/sofa_0263.npy
sofa_0264,sofa, train, sofa/train/sofa_0264.npy
sofa_0265,sofa, train, sofa/train/sofa_0265.npy
sofa_0266,sofa, train, sofa/train/sofa_0266.npy
sofa_0267,sofa, train, sofa/train/sofa_0267.npy
sofa_0268,sofa, train, sofa/train/sofa_0268.npy
sofa_0269,sofa, train, sofa/train/sofa_0269.npy
sofa_0270,sofa, train, sofa/train/sofa_0270.npy
sofa_0271,sofa, train, sofa/train/sofa_0271.npy
sofa_0272,sofa, train, sofa/train/sofa_0272.npy
sofa_0273,sofa, train, sofa/train/sofa_0273.npy
sofa_0274,sofa, train, sofa/train/sofa_0274.npy
sofa_0275,sofa, train, sofa/train/sofa_0275.npy
sofa_0276,sofa, train, sofa/train/sofa_0276.npy
sofa_0277,sofa, train, sofa/train/sofa_0277.npy
sofa_0278,sofa, train, sofa/train/sofa_0278.npy
sofa_0279,sofa, train, sofa/train/sofa_0279.npy
sofa_0280,sofa, train, sofa/train/sofa_0280.npy
sofa_0281,sofa, train, sofa/train/sofa_0281.npy
sofa_0282,sofa, train, sofa/train/sofa_0282.npy
sofa_0283,sofa, train, sofa/train/sofa_0283.npy
sofa_0284,sofa, train, sofa/train/sofa_0284.npy
sofa_0285,sofa, train, sofa/train/sofa_0285.npy
sofa_0286,sofa, train, sofa/train/sofa_0286.npy
sofa_0287,sofa, train, sofa/train/sofa_0287.npy
sofa_0288,sofa, train, sofa/train/sofa_0288.npy
sofa_0289,sofa, train, sofa/train/sofa_0289.npy
sofa_0290,sofa, train, sofa/train/sofa_0290.npy
sofa_0291,sofa, train, sofa/train/sofa_0291.npy
sofa_0292,sofa, train, sofa/train/sofa_0292.npy
sofa_0293,sofa, train, sofa/train/sofa_0293.npy
sofa_0294,sofa, train, sofa/train/sofa_0294.npy
sofa_0295,sofa, train, sofa/train/sofa_0295.npy
sofa_0296,sofa, train, sofa/train/sofa_0296.npy
sofa_0297,sofa, train, sofa/train/sofa_0297.npy
sofa_0298,sofa, train, sofa/train/sofa_0298.npy
sofa_0299,sofa, train, sofa/train/sofa_0299.npy
sofa_0300,sofa, train, sofa/train/sofa_0300.npy
sofa_0301,sofa, train, sofa/train/sofa_0301.npy
sofa_0302,sofa, train, sofa/train/sofa_0302.npy
sofa_0303,sofa, train, sofa/train/sofa_0303.npy
sofa_0304,sofa, train, sofa/train/sofa_0304.npy
sofa_0305,sofa, train, sofa/train/sofa_0305.npy
sofa_0306,sofa, train, sofa/train/sofa_0306.npy
sofa_0307,sofa, train, sofa/train/sofa_0307.npy
sofa_0308,sofa, train, sofa/train/sofa_0308.npy
sofa_0309,sofa, train, sofa/train/sofa_0309.npy
sofa_0310,sofa, train, sofa/train/sofa_0310.npy
sofa_0311,sofa, train, sofa/train/sofa_0311.npy
sofa_0312,sofa, train, sofa/train/sofa_0312.npy
sofa_0313,sofa, train, sofa/train/sofa_0313.npy
sofa_0314,sofa, train, sofa/train/sofa_0314.npy
sofa_0315,sofa, train, sofa/train/sofa_0315.npy
sofa_0316,sofa, train, sofa/train/sofa_0316.npy
sofa_0317,sofa, train, sofa/train/sofa_0317.npy
sofa_0318,sofa, train, sofa/train/sofa_0318.npy
sofa_0319,sofa, train, sofa/train/sofa_0319.npy
sofa_0320,sofa, train, sofa/train/sofa_0320.npy
sofa_0321,sofa, train, sofa/train/sofa_0321.npy
sofa_0322,sofa, train, sofa/train/sofa_0322.npy
sofa_0323,sofa, train, sofa/train/sofa_0323.npy
sofa_0324,sofa, train, sofa/train/sofa_0324.npy
sofa_0325,sofa, train, sofa/train/sofa_0325.npy
sofa_0326,sofa, train, sofa/train/sofa_0326.npy
sofa_0327,sofa, train, sofa/train/sofa_0327.npy
sofa_0328,sofa, train, sofa/train/sofa_0328.npy
sofa_0329,sofa, train, sofa/train/sofa_0329.npy
sofa_0330,sofa, train, sofa/train/sofa_0330.npy
sofa_0331,sofa, train, sofa/train/sofa_0331.npy
sofa_0332,sofa, train, sofa/train/sofa_0332.npy
sofa_0333,sofa, train, sofa/train/sofa_0333.npy
sofa_0334,sofa, train, sofa/train/sofa_0334.npy
sofa_0335,sofa, train, sofa/train/sofa_0335.npy
sofa_0336,sofa, train, sofa/train/sofa_0336.npy
sofa_0337,sofa, train, sofa/train/sofa_0337.npy
sofa_0338,sofa, train, sofa/train/sofa_0338.npy
sofa_0339,sofa, train, sofa/train/sofa_0339.npy
sofa_0340,sofa, train, sofa/train/sofa_0340.npy
sofa_0341,sofa, train, sofa/train/sofa_0341.npy
sofa_0342,sofa, train, sofa/train/sofa_0342.npy
sofa_0343,sofa, train, sofa/train/sofa_0343.npy
sofa_0344,sofa, train, sofa/train/sofa_0344.npy
sofa_0345,sofa, train, sofa/train/sofa_0345.npy
sofa_0346,sofa, train, sofa/train/sofa_0346.npy
sofa_0347,sofa, train, sofa/train/sofa_0347.npy
sofa_0348,sofa, train, sofa/train/sofa_0348.npy
sofa_0349,sofa, train, sofa/train/sofa_0349.npy
sofa_0350,sofa, train, sofa/train/sofa_0350.npy
sofa_0351,sofa, train, sofa/train/sofa_0351.npy
sofa_0352,sofa, train, sofa/train/sofa_0352.npy
sofa_0353,sofa, train, sofa/train/sofa_0353.npy
sofa_0354,sofa, train, sofa/train/sofa_0354.npy
sofa_0355,sofa, train, sofa/train/sofa_0355.npy
sofa_0356,sofa, train, sofa/train/sofa_0356.npy
sofa_0357,sofa, train, sofa/train/sofa_0357.npy
sofa_0358,sofa, train, sofa/train/sofa_0358.npy
sofa_0359,sofa, train, sofa/train/sofa_0359.npy
sofa_0360,sofa, train, sofa/train/sofa_0360.npy
sofa_0361,sofa, train, sofa/train/sofa_0361.npy
sofa_0362,sofa, train, sofa/train/sofa_0362.npy
sofa_0363,sofa, train, sofa/train/sofa_0363.npy
sofa_0364,sofa, train, sofa/train/sofa_0364.npy
sofa_0365,sofa, train, sofa/train/sofa_0365.npy
sofa_0366,sofa, train, sofa/train/sofa_0366.npy
sofa_0367,sofa, train, sofa/train/sofa_0367.npy
sofa_0368,sofa, train, sofa/train/sofa_0368.npy
sofa_0369,sofa, train, sofa/train/sofa_0369.npy
sofa_0370,sofa, train, sofa/train/sofa_0370.npy
sofa_0371,sofa, train, sofa/train/sofa_0371.npy
sofa_0372,sofa, train, sofa/train/sofa_0372.npy
sofa_0373,sofa, train, sofa/train/sofa_0373.npy
sofa_0374,sofa, train, sofa/train/sofa_0374.npy
sofa_0375,sofa, train, sofa/train/sofa_0375.npy
sofa_0376,sofa, train, sofa/train/sofa_0376.npy
sofa_0377,sofa, train, sofa/train/sofa_0377.npy
sofa_0378,sofa, train, sofa/train/sofa_0378.npy
sofa_0379,sofa, train, sofa/train/sofa_0379.npy
sofa_0380,sofa, train, sofa/train/sofa_0380.npy
sofa_0381,sofa, train, sofa/train/sofa_0381.npy
sofa_0382,sofa, train, sofa/train/sofa_0382.npy
sofa_0383,sofa, train, sofa/train/sofa_0383.npy
sofa_0384,sofa, train, sofa/train/sofa_0384.npy
sofa_0385,sofa, train, sofa/train/sofa_0385.npy
sofa_0386,sofa, train, sofa/train/sofa_0386.npy
sofa_0387,sofa, train, sofa/train/sofa_0387.npy
sofa_0388,sofa, train, sofa/train/sofa_0388.npy
sofa_0389,sofa, train, sofa/train/sofa_0389.npy
sofa_0390,sofa, train, sofa/train/sofa_0390.npy
sofa_0391,sofa, train, sofa/train/sofa_0391.npy
sofa_0392,sofa, train, sofa/train/sofa_0392.npy
sofa_0393,sofa, train, sofa/train/sofa_0393.npy
sofa_0394,sofa, train, sofa/train/sofa_0394.npy
sofa_0395,sofa, train, sofa/train/sofa_0395.npy
sofa_0396,sofa, train, sofa/train/sofa_0396.npy
sofa_0397,sofa, train, sofa/train/sofa_0397.npy
sofa_0398,sofa, train, sofa/train/sofa_0398.npy
sofa_0399,sofa, train, sofa/train/sofa_0399.npy
sofa_0400,sofa, train, sofa/train/sofa_0400.npy
sofa_0401,sofa, train, sofa/train/sofa_0401.npy
sofa_0402,sofa, train, sofa/train/sofa_0402.npy
sofa_0403,sofa, train, sofa/train/sofa_0403.npy
sofa_0404,sofa, train, sofa/train/sofa_0404.npy
sofa_0405,sofa, train, sofa/train/sofa_0405.npy
sofa_0406,sofa, train, sofa/train/sofa_0406.npy
sofa_0407,sofa, train, sofa/train/sofa_0407.npy
sofa_0408,sofa, train, sofa/train/sofa_0408.npy
sofa_0409,sofa, train, sofa/train/sofa_0409.npy
sofa_0410,sofa, train, sofa/train/sofa_0410.npy
sofa_0411,sofa, train, sofa/train/sofa_0411.npy
sofa_0412,sofa, train, sofa/train/sofa_0412.npy
sofa_0413,sofa, train, sofa/train/sofa_0413.npy
sofa_0414,sofa, train, sofa/train/sofa_0414.npy
sofa_0415,sofa, train, sofa/train/sofa_0415.npy
sofa_0416,sofa, train, sofa/train/sofa_0416.npy
sofa_0417,sofa, train, sofa/train/sofa_0417.npy
sofa_0418,sofa, train, sofa/train/sofa_0418.npy
sofa_0419,sofa, train, sofa/train/sofa_0419.npy
sofa_0420,sofa, train, sofa/train/sofa_0420.npy
sofa_0421,sofa, train, sofa/train/sofa_0421.npy
sofa_0422,sofa, train, sofa/train/sofa_0422.npy
sofa_0423,sofa, train, sofa/train/sofa_0423.npy
sofa_0424,sofa, train, sofa/train/sofa_0424.npy
sofa_0425,sofa, train, sofa/train/sofa_0425.npy
sofa_0426,sofa, train, sofa/train/sofa_0426.npy
sofa_0427,sofa, train, sofa/train/sofa_0427.npy
sofa_0428,sofa, train, sofa/train/sofa_0428.npy
sofa_0429,sofa, train, sofa/train/sofa_0429.npy
sofa_0430,sofa, train, sofa/train/sofa_0430.npy
sofa_0431,sofa, train, sofa/train/sofa_0431.npy
sofa_0432,sofa, train, sofa/train/sofa_0432.npy
sofa_0433,sofa, train, sofa/train/sofa_0433.npy
sofa_0434,sofa, train, sofa/train/sofa_0434.npy
sofa_0435,sofa, train, sofa/train/sofa_0435.npy
sofa_0436,sofa, train, sofa/train/sofa_0436.npy
sofa_0437,sofa, train, sofa/train/sofa_0437.npy
sofa_0438,sofa, train, sofa/train/sofa_0438.npy
sofa_0439,sofa, train, sofa/train/sofa_0439.npy
sofa_0440,sofa, train, sofa/train/sofa_0440.npy
sofa_0441,sofa, train, sofa/train/sofa_0441.npy
sofa_0442,sofa, train, sofa/train/sofa_0442.npy
sofa_0443,sofa, train, sofa/train/sofa_0443.npy
sofa_0444,sofa, train, sofa/train/sofa_0444.npy
sofa_0445,sofa, train, sofa/train/sofa_0445.npy
sofa_0446,sofa, train, sofa/train/sofa_0446.npy
sofa_0447,sofa, train, sofa/train/sofa_0447.npy
sofa_0448,sofa, train, sofa/train/sofa_0448.npy
sofa_0449,sofa, train, sofa/train/sofa_0449.npy
sofa_0450,sofa, train, sofa/train/sofa_0450.npy
sofa_0451,sofa, train, sofa/train/sofa_0451.npy
sofa_0452,sofa, train, sofa/train/sofa_0452.npy
sofa_0453,sofa, train, sofa/train/sofa_0453.npy
sofa_0454,sofa, train, sofa/train/sofa_0454.npy
sofa_0455,sofa, train, sofa/train/sofa_0455.npy
sofa_0456,sofa, train, sofa/train/sofa_0456.npy
sofa_0457,sofa, train, sofa/train/sofa_0457.npy
sofa_0458,sofa, train, sofa/train/sofa_0458.npy
sofa_0459,sofa, train, sofa/train/sofa_0459.npy
sofa_0460,sofa, train, sofa/train/sofa_0460.npy
sofa_0461,sofa, train, sofa/train/sofa_0461.npy
sofa_0462,sofa, train, sofa/train/sofa_0462.npy
sofa_0463,sofa, train, sofa/train/sofa_0463.npy
sofa_0464,sofa, train, sofa/train/sofa_0464.npy
sofa_0465,sofa, train, sofa/train/sofa_0465.npy
sofa_0466,sofa, train, sofa/train/sofa_0466.npy
sofa_0467,sofa, train, sofa/train/sofa_0467.npy
sofa_0468,sofa, train, sofa/train/sofa_0468.npy
sofa_0469,sofa, train, sofa/train/sofa_0469.npy
sofa_0470,sofa, train, sofa/train/sofa_0470.npy
sofa_0471,sofa, train, sofa/train/sofa_0471.npy
sofa_0472,sofa, train, sofa/train/sofa_0472.npy
sofa_0473,sofa, train, sofa/train/sofa_0473.npy
sofa_0474,sofa, train, sofa/train/sofa_0474.npy
sofa_0475,sofa, train, sofa/train/sofa_0475.npy
sofa_0476,sofa, train, sofa/train/sofa_0476.npy
sofa_0477,sofa, train, sofa/train/sofa_0477.npy
sofa_0478,sofa, train, sofa/train/sofa_0478.npy
sofa_0479,sofa, train, sofa/train/sofa_0479.npy
sofa_0480,sofa, train, sofa/train/sofa_0480.npy
sofa_0481,sofa, train, sofa/train/sofa_0481.npy
sofa_0482,sofa, train, sofa/train/sofa_0482.npy
sofa_0483,sofa, train, sofa/train/sofa_0483.npy
sofa_0484,sofa, train, sofa/train/sofa_0484.npy
sofa_0485,sofa, train, sofa/train/sofa_0485.npy
sofa_0486,sofa, train, sofa/train/sofa_0486.npy
sofa_0487,sofa, train, sofa/train/sofa_0487.npy
sofa_0488,sofa, train, sofa/train/sofa_0488.npy
sofa_0489,sofa, train, sofa/train/sofa_0489.npy
sofa_0490,sofa, train, sofa/train/sofa_0490.npy
sofa_0491,sofa, train, sofa/train/sofa_0491.npy
sofa_0492,sofa, train, sofa/train/sofa_0492.npy
sofa_0493,sofa, train, sofa/train/sofa_0493.npy
sofa_0494,sofa, train, sofa/train/sofa_0494.npy
sofa_0495,sofa, train, sofa/train/sofa_0495.npy
sofa_0496,sofa, train, sofa/train/sofa_0496.npy
sofa_0497,sofa, train, sofa/train/sofa_0497.npy
sofa_0498,sofa, train, sofa/train/sofa_0498.npy
sofa_0499,sofa, train, sofa/train/sofa_0499.npy
sofa_0500,sofa, train, sofa/train/sofa_0500.npy
sofa_0501,sofa, train, sofa/train/sofa_0501.npy
sofa_0502,sofa, train, sofa/train/sofa_0502.npy
sofa_0503,sofa, train, sofa/train/sofa_0503.npy
sofa_0504,sofa, train, sofa/train/sofa_0504.npy
sofa_0505,sofa, train, sofa/train/sofa_0505.npy
sofa_0506,sofa, train, sofa/train/sofa_0506.npy
sofa_0507,sofa, train, sofa/train/sofa_0507.npy
sofa_0508,sofa, train, sofa/train/sofa_0508.npy
sofa_0509,sofa, train, sofa/train/sofa_0509.npy
sofa_0510,sofa, train, sofa/train/sofa_0510.npy
sofa_0511,sofa, train, sofa/train/sofa_0511.npy
sofa_0512,sofa, train, sofa/train/sofa_0512.npy
sofa_0513,sofa, train, sofa/train/sofa_0513.npy
sofa_0514,sofa, train, sofa/train/sofa_0514.npy
sofa_0515,sofa, train, sofa/train/sofa_0515.npy
sofa_0516,sofa, train, sofa/train/sofa_0516.npy
sofa_0517,sofa, train, sofa/train/sofa_0517.npy
sofa_0518,sofa, train, sofa/train/sofa_0518.npy
sofa_0519,sofa, train, sofa/train/sofa_0519.npy
sofa_0520,sofa, train, sofa/train/sofa_0520.npy
sofa_0521,sofa, train, sofa/train/sofa_0521.npy
sofa_0522,sofa, train, sofa/train/sofa_0522.npy
sofa_0523,sofa, train, sofa/train/sofa_0523.npy
sofa_0524,sofa, train, sofa/train/sofa_0524.npy
sofa_0525,sofa, train, sofa/train/sofa_0525.npy
sofa_0526,sofa, train, sofa/train/sofa_0526.npy
sofa_0527,sofa, train, sofa/train/sofa_0527.npy
sofa_0528,sofa, train, sofa/train/sofa_0528.npy
sofa_0529,sofa, train, sofa/train/sofa_0529.npy
sofa_0530,sofa, train, sofa/train/sofa_0530.npy
sofa_0531,sofa, train, sofa/train/sofa_0531.npy
sofa_0532,sofa, train, sofa/train/sofa_0532.npy
sofa_0533,sofa, train, sofa/train/sofa_0533.npy
sofa_0534,sofa, train, sofa/train/sofa_0534.npy
sofa_0535,sofa, train, sofa/train/sofa_0535.npy
sofa_0536,sofa, train, sofa/train/sofa_0536.npy
sofa_0537,sofa, train, sofa/train/sofa_0537.npy
sofa_0538,sofa, train, sofa/train/sofa_0538.npy
sofa_0539,sofa, train, sofa/train/sofa_0539.npy
sofa_0540,sofa, train, sofa/train/sofa_0540.npy
sofa_0541,sofa, train, sofa/train/sofa_0541.npy
sofa_0542,sofa, train, sofa/train/sofa_0542.npy
sofa_0543,sofa, train, sofa/train/sofa_0543.npy
sofa_0544,sofa, train, sofa/train/sofa_0544.npy
sofa_0545,sofa, train, sofa/train/sofa_0545.npy
sofa_0546,sofa, train, sofa/train/sofa_0546.npy
sofa_0547,sofa, train, sofa/train/sofa_0547.npy
sofa_0548,sofa, train, sofa/train/sofa_0548.npy
sofa_0549,sofa, train, sofa/train/sofa_0549.npy
sofa_0550,sofa, train, sofa/train/sofa_0550.npy
sofa_0551,sofa, train, sofa/train/sofa_0551.npy
sofa_0552,sofa, train, sofa/train/sofa_0552.npy
sofa_0553,sofa, train, sofa/train/sofa_0553.npy
sofa_0554,sofa, train, sofa/train/sofa_0554.npy
sofa_0555,sofa, train, sofa/train/sofa_0555.npy
sofa_0556,sofa, train, sofa/train/sofa_0556.npy
sofa_0557,sofa, train, sofa/train/sofa_0557.npy
sofa_0558,sofa, train, sofa/train/sofa_0558.npy
sofa_0559,sofa, train, sofa/train/sofa_0559.npy
sofa_0560,sofa, train, sofa/train/sofa_0560.npy
sofa_0561,sofa, train, sofa/train/sofa_0561.npy
sofa_0562,sofa, train, sofa/train/sofa_0562.npy
sofa_0563,sofa, train, sofa/train/sofa_0563.npy
sofa_0564,sofa, train, sofa/train/sofa_0564.npy
sofa_0565,sofa, train, sofa/train/sofa_0565.npy
sofa_0566,sofa, train, sofa/train/sofa_0566.npy
sofa_0567,sofa, train, sofa/train/sofa_0567.npy
sofa_0568,sofa, train, sofa/train/sofa_0568.npy
sofa_0569,sofa, train, sofa/train/sofa_0569.npy
sofa_0570,sofa, train, sofa/train/sofa_0570.npy
sofa_0571,sofa, train, sofa/train/sofa_0571.npy
sofa_0572,sofa, train, sofa/train/sofa_0572.npy
sofa_0573,sofa, train, sofa/train/sofa_0573.npy
sofa_0574,sofa, train, sofa/train/sofa_0574.npy
sofa_0575,sofa, train, sofa/train/sofa_0575.npy
sofa_0576,sofa, train, sofa/train/sofa_0576.npy
sofa_0577,sofa, train, sofa/train/sofa_0577.npy
sofa_0578,sofa, train, sofa/train/sofa_0578.npy
sofa_0579,sofa, train, sofa/train/sofa_0579.npy
sofa_0580,sofa, train, sofa/train/sofa_0580.npy
sofa_0581,sofa, train, sofa/train/sofa_0581.npy
sofa_0582,sofa, train, sofa/train/sofa_0582.npy
sofa_0583,sofa, train, sofa/train/sofa_0583.npy
sofa_0584,sofa, train, sofa/train/sofa_0584.npy
sofa_0585,sofa, train, sofa/train/sofa_0585.npy
sofa_0586,sofa, train, sofa/train/sofa_0586.npy
sofa_0587,sofa, train, sofa/train/sofa_0587.npy
sofa_0588,sofa, train, sofa/train/sofa_0588.npy
sofa_0589,sofa, train, sofa/train/sofa_0589.npy
sofa_0590,sofa, train, sofa/train/sofa_0590.npy
sofa_0591,sofa, train, sofa/train/sofa_0591.npy
sofa_0592,sofa, train, sofa/train/sofa_0592.npy
sofa_0593,sofa, train, sofa/train/sofa_0593.npy
sofa_0594,sofa, train, sofa/train/sofa_0594.npy
sofa_0595,sofa, train, sofa/train/sofa_0595.npy
sofa_0596,sofa, train, sofa/train/sofa_0596.npy
sofa_0597,sofa, train, sofa/train/sofa_0597.npy
sofa_0598,sofa, train, sofa/train/sofa_0598.npy
sofa_0599,sofa, train, sofa/train/sofa_0599.npy
sofa_0600,sofa, train, sofa/train/sofa_0600.npy
sofa_0601,sofa, train, sofa/train/sofa_0601.npy
sofa_0602,sofa, train, sofa/train/sofa_0602.npy
sofa_0603,sofa, train, sofa/train/sofa_0603.npy
sofa_0604,sofa, train, sofa/train/sofa_0604.npy
sofa_0605,sofa, train, sofa/train/sofa_0605.npy
sofa_0606,sofa, train, sofa/train/sofa_0606.npy
sofa_0607,sofa, train, sofa/train/sofa_0607.npy
sofa_0608,sofa, train, sofa/train/sofa_0608.npy
sofa_0609,sofa, train, sofa/train/sofa_0609.npy
sofa_0610,sofa, train, sofa/train/sofa_0610.npy
sofa_0611,sofa, train, sofa/train/sofa_0611.npy
sofa_0612,sofa, train, sofa/train/sofa_0612.npy
sofa_0613,sofa, train, sofa/train/sofa_0613.npy
sofa_0614,sofa, train, sofa/train/sofa_0614.npy
sofa_0615,sofa, train, sofa/train/sofa_0615.npy
sofa_0616,sofa, train, sofa/train/sofa_0616.npy
sofa_0617,sofa, train, sofa/train/sofa_0617.npy
sofa_0618,sofa, train, sofa/train/sofa_0618.npy
sofa_0619,sofa, train, sofa/train/sofa_0619.npy
sofa_0620,sofa, train, sofa/train/sofa_0620.npy
sofa_0621,sofa, train, sofa/train/sofa_0621.npy
sofa_0622,sofa, train, sofa/train/sofa_0622.npy
sofa_0623,sofa, train, sofa/train/sofa_0623.npy
sofa_0624,sofa, train, sofa/train/sofa_0624.npy
sofa_0625,sofa, train, sofa/train/sofa_0625.npy
sofa_0626,sofa, train, sofa/train/sofa_0626.npy
sofa_0627,sofa, train, sofa/train/sofa_0627.npy
sofa_0628,sofa, train, sofa/train/sofa_0628.npy
sofa_0629,sofa, train, sofa/train/sofa_0629.npy
sofa_0630,sofa, train, sofa/train/sofa_0630.npy
sofa_0631,sofa, train, sofa/train/sofa_0631.npy
sofa_0632,sofa, train, sofa/train/sofa_0632.npy
sofa_0633,sofa, train, sofa/train/sofa_0633.npy
sofa_0634,sofa, train, sofa/train/sofa_0634.npy
sofa_0635,sofa, train, sofa/train/sofa_0635.npy
sofa_0636,sofa, train, sofa/train/sofa_0636.npy
sofa_0637,sofa, train, sofa/train/sofa_0637.npy
sofa_0638,sofa, train, sofa/train/sofa_0638.npy
sofa_0639,sofa, train, sofa/train/sofa_0639.npy
sofa_0640,sofa, train, sofa/train/sofa_0640.npy
sofa_0641,sofa, train, sofa/train/sofa_0641.npy
sofa_0642,sofa, train, sofa/train/sofa_0642.npy
sofa_0643,sofa, train, sofa/train/sofa_0643.npy
sofa_0644,sofa, train, sofa/train/sofa_0644.npy
sofa_0645,sofa, train, sofa/train/sofa_0645.npy
sofa_0646,sofa, train, sofa/train/sofa_0646.npy
sofa_0647,sofa, train, sofa/train/sofa_0647.npy
sofa_0648,sofa, train, sofa/train/sofa_0648.npy
sofa_0649,sofa, train, sofa/train/sofa_0649.npy
sofa_0650,sofa, train, sofa/train/sofa_0650.npy
sofa_0651,sofa, train, sofa/train/sofa_0651.npy
sofa_0652,sofa, train, sofa/train/sofa_0652.npy
sofa_0653,sofa, train, sofa/train/sofa_0653.npy
sofa_0654,sofa, train, sofa/train/sofa_0654.npy
sofa_0655,sofa, train, sofa/train/sofa_0655.npy
sofa_0656,sofa, train, sofa/train/sofa_0656.npy
sofa_0657,sofa, train, sofa/train/sofa_0657.npy
sofa_0658,sofa, train, sofa/train/sofa_0658.npy
sofa_0659,sofa, train, sofa/train/sofa_0659.npy
sofa_0660,sofa, train, sofa/train/sofa_0660.npy
sofa_0661,sofa, train, sofa/train/sofa_0661.npy
sofa_0662,sofa, train, sofa/train/sofa_0662.npy
sofa_0663,sofa, train, sofa/train/sofa_0663.npy
sofa_0664,sofa, train, sofa/train/sofa_0664.npy
sofa_0665,sofa, train, sofa/train/sofa_0665.npy
sofa_0666,sofa, train, sofa/train/sofa_0666.npy
sofa_0667,sofa, train, sofa/train/sofa_0667.npy
sofa_0668,sofa, train, sofa/train/sofa_0668.npy
sofa_0669,sofa, train, sofa/train/sofa_0669.npy
sofa_0670,sofa, train, sofa/train/sofa_0670.npy
sofa_0671,sofa, train, sofa/train/sofa_0671.npy
sofa_0672,sofa, train, sofa/train/sofa_0672.npy
sofa_0673,sofa, train, sofa/train/sofa_0673.npy
sofa_0674,sofa, train, sofa/train/sofa_0674.npy
sofa_0675,sofa, train, sofa/train/sofa_0675.npy
sofa_0676,sofa, train, sofa/train/sofa_0676.npy
sofa_0677,sofa, train, sofa/train/sofa_0677.npy
sofa_0678,sofa, train, sofa/train/sofa_0678.npy
sofa_0679,sofa, train, sofa/train/sofa_0679.npy
sofa_0680,sofa, train, sofa/train/sofa_0680.npy
table_0393,table, test, table/test/table_0393.npy
table_0394,table, test, table/test/table_0394.npy
table_0395,table, test, table/test/table_0395.npy
table_0396,table, test, table/test/table_0396.npy
table_0397,table, test, table/test/table_0397.npy
table_0398,table, test, table/test/table_0398.npy
table_0399,table, test, table/test/table_0399.npy
table_0400,table, test, table/test/table_0400.npy
table_0401,table, test, table/test/table_0401.npy
table_0402,table, test, table/test/table_0402.npy
table_0403,table, test, table/test/table_0403.npy
table_0404,table, test, table/test/table_0404.npy
table_0405,table, test, table/test/table_0405.npy
table_0406,table, test, table/test/table_0406.npy
table_0407,table, test, table/test/table_0407.npy
table_0408,table, test, table/test/table_0408.npy
table_0409,table, test, table/test/table_0409.npy
table_0410,table, test, table/test/table_0410.npy
table_0411,table, test, table/test/table_0411.npy
table_0412,table, test, table/test/table_0412.npy
table_0413,table, test, table/test/table_0413.npy
table_0414,table, test, table/test/table_0414.npy
table_0415,table, test, table/test/table_0415.npy
table_0416,table, test, table/test/table_0416.npy
table_0417,table, test, table/test/table_0417.npy
table_0418,table, test, table/test/table_0418.npy
table_0419,table, test, table/test/table_0419.npy
table_0420,table, test, table/test/table_0420.npy
table_0421,table, test, table/test/table_0421.npy
table_0422,table, test, table/test/table_0422.npy
table_0423,table, test, table/test/table_0423.npy
table_0424,table, test, table/test/table_0424.npy
table_0425,table, test, table/test/table_0425.npy
table_0426,table, test, table/test/table_0426.npy
table_0427,table, test, table/test/table_0427.npy
table_0428,table, test, table/test/table_0428.npy
table_0429,table, test, table/test/table_0429.npy
table_0430,table, test, table/test/table_0430.npy
table_0431,table, test, table/test/table_0431.npy
table_0432,table, test, table/test/table_0432.npy
table_0433,table, test, table/test/table_0433.npy
table_0434,table, test, table/test/table_0434.npy
table_0435,table, test, table/test/table_0435.npy
table_0436,table, test, table/test/table_0436.npy
table_0437,table, test, table/test/table_0437.npy
table_0438,table, test, table/test/table_0438.npy
table_0439,table, test, table/test/table_0439.npy
table_0440,table, test, table/test/table_0440.npy
table_0441,table, test, table/test/table_0441.npy
table_0442,table, test, table/test/table_0442.npy
table_0443,table, test, table/test/table_0443.npy
table_0444,table, test, table/test/table_0444.npy
table_0445,table, test, table/test/table_0445.npy
table_0446,table, test, table/test/table_0446.npy
table_0447,table, test, table/test/table_0447.npy
table_0448,table, test, table/test/table_0448.npy
table_0449,table, test, table/test/table_0449.npy
table_0450,table, test, table/test/table_0450.npy
table_0451,table, test, table/test/table_0451.npy
table_0452,table, test, table/test/table_0452.npy
table_0453,table, test, table/test/table_0453.npy
table_0454,table, test, table/test/table_0454.npy
table_0455,table, test, table/test/table_0455.npy
table_0456,table, test, table/test/table_0456.npy
